"taxon","lfc_Case_statusPD","se_Case_statusPD","q_Case_statusPD","diff_Case_statusPD"
"K07814: putative two-component system response regulator",-0.553742999879012,0.1317486322759,0.000197367112961984,TRUE
"K07816: putative GTP pyrophosphokinase ",-0.5277968468524,0.072874992450326,2.49966944273063e-11,TRUE
"K07862: serine/threonine transporter",-0.338144640035947,0.0656670698311381,3.28988247986226e-06,TRUE
"K07979: GntR family transcriptional regulator",-0.239987680115979,0.0573066964781456,0.000205946160958045,TRUE
"K08153: MFS transporter, DHA1 family, multidrug resistance protein",-0.6054454867599,0.127489733607525,2.00249730201171e-05,TRUE
"K08218: MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG",-0.261262807663451,0.0852836273253039,0.00921309665359535,TRUE
"K08302: tagatose 1,6-diphosphate aldolase GatY/KbaY ",-0.876872812393595,0.16232700256449,9.6221389095794e-07,TRUE
"K08303: putative protease ",-0.240566115337078,0.0621888904684988,0.000688553644739212,TRUE
"K08384: stage V sporulation protein D (sporulation-specific penicillin-binding protein)",-0.673808799389764,0.0983830809656152,3.02483406884144e-10,TRUE
"K08591: acyl phosphate:glycerol-3-phosphate acyltransferase ",-0.291841939163217,0.0616767165913639,2.15018570253042e-05,TRUE
"K08600: sortase B ",-0.296627036500152,0.0603139172314869,9.49812157712049e-06,TRUE
"K08602: oligoendopeptidase F ",-0.517983135583713,0.143489131957111,0.00171097787296504,TRUE
"K08722: 5'-deoxynucleotidase ",-0.62079377441757,0.170518281722714,0.00155320024916434,TRUE
"K08978: bacterial/archaeal transporter family protein",-0.291417769506964,0.10242437647286,0.0163747677068382,TRUE
"K08998: uncharacterized protein",-0.207727531308169,0.0427667414203552,1.24804682665779e-05,TRUE
"K09002: CRISPR-associated protein Csm3",-0.836323205787106,0.14967674558663,3.65957448042312e-07,TRUE
"K09014: Fe-S cluster assembly protein SufB",-0.135060866995631,0.0563166367498156,0.0478747172636695,TRUE
"K09022: 2-iminobutanoate/2-iminopropanoate deaminase ",-0.246226390783318,0.0748241182814453,0.00473786029961816,TRUE
"K09124: uncharacterized protein",-0.932820832348448,0.185428202247382,5.58372330242222e-06,TRUE
"K09157: uncharacterized protein",-0.208354136332619,0.0415088207940531,5.86053147891392e-06,TRUE
"K09457: 7-cyano-7-deazaguanine reductase ",-0.13555413696175,0.0539646431014834,0.0372001068821056,TRUE
"K09458: 3-oxoacyl-",-0.213811169371588,0.0364510558266518,8.68931308239033e-08,TRUE
"K09692: teichoic acid transport system permease protein",-1.05266486751656,0.175387562130166,4.10029242184136e-08,TRUE
"K09696: sodium transport system permease protein",-0.649105138273751,0.153097691557116,0.000170524421724134,TRUE
"K09697: sodium transport system ATP-binding protein ",-0.77220011868345,0.144431855111844,1.24760157024764e-06,TRUE
"K09702: uncharacterized protein",-0.816632795713904,0.115607254674572,7.82377274588422e-11,TRUE
"K09706: uncharacterized protein",-0.628742190103951,0.193734539331395,0.00543168494084617,TRUE
"K09747: uncharacterized protein",-0.270395956249163,0.0365007076820367,8.04389862227219e-12,TRUE
"K09748: ribosome maturation factor RimP",-0.277382681305281,0.0637880993610358,0.000110615610745142,TRUE
"K09749: uncharacterized protein",-0.749260363654124,0.184677955315423,0.000340907203230171,TRUE
"K09759: nondiscriminating aspartyl-tRNA synthetase ",-0.860674694692549,0.171368940011191,5.7929997960206e-06,TRUE
"K09761: 16S rRNA (uracil1498-N3)-methyltransferase ",-0.123999746062426,0.0342210207500204,0.00163890198019508,TRUE
"K09765: epoxyqueuosine reductase ",-0.373368901972038,0.108624830492046,0.00300570460802446,TRUE
"K09766: uncharacterized protein",-0.814563882511982,0.168930921432651,1.45262111763581e-05,TRUE
"K09768: uncharacterized protein",-0.424947643091586,0.104546666907852,0.000331328676391817,TRUE
"K09769: uncharacterized protein",-0.461670121207765,0.19241598117557,0.0477780131226997,TRUE
"K09775: uncharacterized protein",-0.654341431602982,0.171173564899871,0.000809495804656894,TRUE
"K09779: uncharacterized protein",-0.483327623135094,0.133282006394048,0.00162601506440795,TRUE
"K09787: uncharacterized protein",-0.19784765072618,0.0640339115363537,0.00857729887005053,TRUE
"K09811: cell division transport system permease protein",-0.196402884712637,0.0641235971293792,0.00922004827007075,TRUE
"K09812: cell division transport system ATP-binding protein",-0.192105623535483,0.065376282154893,0.0127518395735045,TRUE
"K09815: zinc transport system substrate-binding protein",-0.216960983019831,0.0493795710557262,9.05264748360753e-05,TRUE
"K09816: zinc transport system permease protein",-0.182480436942015,0.0579291260127051,0.00719561841451008,TRUE
"K09825: Fur family transcriptional regulator, peroxide stress response regulator",-0.377401763664847,0.0487487480092652,7.3019046441328e-13,TRUE
"K09861: uncharacterized protein",-0.200187199417837,0.0419767349042543,1.82334220431934e-05,TRUE
"K09888: cell division protein ZapA",-0.300206864428047,0.0538582584036228,3.90319423859125e-07,TRUE
"K09922: uncharacterized protein",-0.241142334753794,0.0981504227368491,0.0423546413206347,TRUE
"K09935: uncharacterized protein",-0.601332104795483,0.179721085418055,0.00400929663052063,TRUE
"K09936: bacterial/archaeal transporter family-2 protein",-0.267935347208339,0.0858517292076032,0.00782223710179414,TRUE
"K09955: uncharacterized protein",-0.277399414600363,0.0947162713168657,0.0130969692519774,TRUE
"K09967: uncharacterized protein",-0.929449276068764,0.188414912484971,8.82626396928421e-06,TRUE
"K09974: uncharacterized protein",-0.594635853314649,0.170813637468537,0.00260520404496584,TRUE
"K10010: L-cystine transport system ATP-binding protein ",-0.638088562435598,0.173856350782686,0.001401975004486,TRUE
"K10112: multiple sugar transport system ATP-binding protein",-0.564344135828897,0.0575080791603704,5.04001295395501e-20,TRUE
"K10188: lactose/L-arabinose transport system substrate-binding protein",-0.573551568689924,0.157393079561215,0.00153501496681831,TRUE
"K10189: lactose/L-arabinose transport system permease protein",-0.543897799036771,0.14896680204611,0.00149819856076655,TRUE
"K10192: oligogalacturonide transport system substrate-binding protein",-0.538511202305233,0.187144156705877,0.0150673842317998,TRUE
"K10206: LL-diaminopimelate aminotransferase ",-0.280018544626949,0.063073871867368,7.60144752238678e-05,TRUE
"K10254: oleate hydratase ",-0.183601767600755,0.0691557105721984,0.02660490808535,TRUE
"K10439: ribose transport system substrate-binding protein",-0.408286413541942,0.0589079418347535,1.80086689716102e-10,TRUE
"K10440: ribose transport system permease protein",-0.267803559981604,0.0848339159834713,0.00708632758950656,TRUE
"K10441: ribose transport system ATP-binding protein ",-0.431007603730487,0.0705372893971697,2.28567131876507e-08,TRUE
"K10540: methyl-galactoside transport system substrate-binding protein",-0.72101849929656,0.128320617880698,3.13745077469273e-07,TRUE
"K10541: methyl-galactoside transport system permease protein",-0.694218607393498,0.112435400743028,1.63771153615078e-08,TRUE
"K10542: methyl-galactoside transport system ATP-binding protein ",-0.560267898296276,0.0963518996620353,1.14822073100337e-07,TRUE
"K10546: putative multiple sugar transport system substrate-binding protein",-0.909387195826435,0.145999733855903,1.21847681151151e-08,TRUE
"K10670: glycine/sarcosine/betaine reductase complex component A ",-0.455512764992781,0.149958677415848,0.0099135293823076,TRUE
"K10709: fructoselysine 3-epimerase ",-0.623115701061131,0.162801945864565,0.000796712033882327,TRUE
"K10710: fructoselysine 6-kinase ",-0.417646950980415,0.173473164182927,0.046944305612377,TRUE
"K10823: oligopeptide transport system ATP-binding protein",-0.300430629502938,0.0703254687785269,0.000149906074405563,TRUE
"K10824: nickel transport system ATP-binding protein ",-0.437541143721771,0.168309148666651,0.0304135443931477,TRUE
"K10947: PadR family transcriptional regulator, regulatory protein PadR",-0.270392033853979,0.0633135248226201,0.000150470198840752,TRUE
"K11050: multidrug/hemolysin transport system ATP-binding protein",-0.505339414637376,0.105667970137036,1.7351505143387e-05,TRUE
"K11068: hemolysin III",-0.138053092760387,0.0441617524689539,0.00771409328535568,TRUE
"K11069: spermidine/putrescine transport system substrate-binding protein",-0.321787855357509,0.0435697075822065,9.35556090830806e-12,TRUE
"K11070: spermidine/putrescine transport system permease protein",-0.325393870907357,0.0425502509750701,1.41121742686162e-12,TRUE
"K11071: spermidine/putrescine transport system permease protein",-0.23906045783255,0.063450458402329,0.00100013572509839,TRUE
"K11072: spermidine/putrescine transport system ATP-binding protein ",-0.238589351082632,0.0405191473988606,7.76405121665092e-08,TRUE
"K11104: melibiose permease",-0.563332082766196,0.167059549961273,0.00369958658943725,TRUE
"K11105: cell volume regulation protein A",-0.214464888199474,0.0647596927713779,0.00445576832786936,TRUE
"K11145: ribonuclease III family protein ",-0.435871340877984,0.0770547855600614,2.5787313460089e-07,TRUE
"K11175: phosphoribosylglycinamide formyltransferase 1 ",-0.214046068382854,0.0404252277377508,1.58881076889912e-06,TRUE
"K11184: catabolite repression HPr-like protein",-0.741913786891796,0.153616499112338,1.40912555976724e-05,TRUE
"K11189: NO_NAME",-0.294013506195025,0.0551740754022909,1.35391299596039e-06,TRUE
"K11529: glycerate 2-kinase ",-0.522884706386204,0.181532416620961,0.014962249463478,TRUE
"K11615: two-component system, CitB family, response regulator MalR",-0.493129399024813,0.15616143767224,0.00707675311789596,TRUE
"K11645: fructose-bisphosphate aldolase, class I ",-0.229366486750963,0.0634822547976096,0.0016928430641413,TRUE
"K11749: regulator of sigma E protease ",-0.401720825107256,0.0493052275763643,3.58583361554242e-14,TRUE
"K11753: riboflavin kinase / FMN adenylyltransferase ",-0.242092598915135,0.0600451570825732,0.000376131727434382,TRUE
"K11754: dihydrofolate synthase / folylpolyglutamate synthase ",-0.235622848288757,0.0629719172920629,0.00109447754701072,TRUE
"K11755: phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase ",-0.197130850345126,0.0480379202391139,0.000286197849367182,TRUE
"K11991: tRNA(adenine34) deaminase ",-0.112702946198423,0.0455589564406722,0.0406417230855246,TRUE
"K12251: N-carbamoylputrescine amidase ",-0.478229992244255,0.175147452555341,0.0220386648327518,TRUE
"K12257: SecD/SecF fusion protein",-0.477719810784066,0.0850733810413964,3.17260632435232e-07,TRUE
"K12267: peptide methionine sulfoxide reductase msrA/msrB ",-0.142892513809491,0.0566207251532282,0.0360860262385654,TRUE
"K12410: NAD-dependent deacetylase ",-0.251988573626768,0.0458323194145417,5.89192279516237e-07,TRUE
"K12452: CDP-4-dehydro-6-deoxyglucose reductase, E1 ",-0.647992161751827,0.149797955841115,0.00012048536979879,TRUE
"K12573: ribonuclease R ",-0.378697477739572,0.0425988657553124,1.45841154499728e-16,TRUE
"K12941: aminobenzoyl-glutamate utilization protein B",-0.546299477650307,0.156620138312076,0.00256173265066458,TRUE
"K12960: 5-methylthioadenosine/S-adenosylhomocysteine deaminase ",-0.34864659907011,0.121352206857587,0.0152199914130376,TRUE
"K12992: rhamnosyltransferase ",-0.838967570753119,0.160446172962404,2.20796117558665e-06,TRUE
"K13012: O-antigen biosynthesis protein WbqP",-0.73584954563931,0.1661816046557,7.92648322529076e-05,TRUE
"K13280: signal peptidase I ",-0.505722593702118,0.152989458338209,0.00453277925629915,TRUE
"K13292: phosphatidylglycerol---prolipoprotein diacylglyceryl transferase ",-0.179887847490666,0.0742239438184313,0.0455568365348398,TRUE
"K13378: NADH-quinone oxidoreductase subunit C/D ",-0.199624237989428,0.0829851637862842,0.0471273337921095,TRUE
"K13542: uroporphyrinogen III methyltransferase / synthase ",-0.538588697844609,0.116256171463269,3.31580240178139e-05,TRUE
"K13626: flagellar assembly factor FliW",-0.468735525978785,0.129359842097888,0.00163890198019508,TRUE
"K13747: carboxynorspermidine decarboxylase ",-0.290019779068891,0.0849606248340301,0.00324664882143078,TRUE
"K13789: geranylgeranyl diphosphate synthase, type II ",-0.352871567489077,0.0624473989779337,2.65705668806887e-07,TRUE
"K13927: holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase ",-0.339510253037671,0.129085715608394,0.028280614113201,TRUE
"K13963: serpin B",-0.391244106047861,0.137729335418069,0.0165576726432215,TRUE
"K14540: ribosome biogenesis GTPase A",-0.215109957813222,0.0727025237894109,0.0120811044314486,TRUE
"K14652: 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II ",-0.280933132102907,0.0520518050315818,9.79799310937162e-07,TRUE
"K14761: ribosome-associated protein",-0.283249408709141,0.0988859623747954,0.0155422823546855,TRUE
"K14988: two-component system, NarL family, secretion system sensor histidine kinase SalK",-0.693091007438229,0.165031320463396,0.000197367112961984,TRUE
"K14989: two-component system, NarL family, secretion system response regulator SalR",-0.434594825873281,0.153504279472981,0.0169537775242318,TRUE
"K15024: putative phosphotransacetylase ",-0.585952854030584,0.14877799116498,0.000534776050771454,TRUE
"K15342: CRISP-associated protein Cas1",-0.278719915729384,0.0756455596534973,0.00134051517936315,TRUE
"K15580: oligopeptide transport system substrate-binding protein",-0.344184424791662,0.0976619661080867,0.0022831391663685,TRUE
"K15585: nickel transport system permease protein",-0.625302453965351,0.14404182538805,0.000113123248260642,TRUE
"K15586: nickel transport system permease protein",-0.406333680160413,0.15020788545154,0.0235386282637465,TRUE
"K15587: nickel transport system ATP-binding protein ",-0.456706649369209,0.165209708896458,0.0201651923468955,TRUE
"K15633: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase ",-0.198846176438825,0.0610926916736286,0.00529535137510649,TRUE
"K15635: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase ",-0.317081640503531,0.130942953641129,0.0457396875533794,TRUE
"K15771: arabinogalactan oligomer / maltooligosaccharide transport system permease protein",-0.525279995099376,0.174805416309337,0.0108158900060241,TRUE
"K15772: arabinogalactan oligomer / maltooligosaccharide transport system permease protein",-0.554988506526604,0.127699571219899,0.000111356870968594,TRUE
"K15986: manganese-dependent inorganic pyrophosphatase ",-0.492213303989548,0.0684591729319291,3.55105068526956e-11,TRUE
"K16052: MscS family membrane protein",-0.33382589990416,0.138584554114773,0.0468585061943607,TRUE
"K16213: cellobiose epimerase ",-1.03075525803258,0.197199909509514,2.22403009327034e-06,TRUE
"K16248: probable glucitol transport protein GutA",-0.921173747976111,0.19394833749068,2.0019647817956e-05,TRUE
"K16328: pseudouridine kinase ",-0.831772628596675,0.162684406766506,3.88622637145762e-06,TRUE
"K16511: adapter protein MecA 1/2",-0.354729092442408,0.0946486876862004,0.00107163957754672,TRUE
"K16881: mannose-1-phosphate guanylyltransferase / phosphomannomutase ",-0.461680917007195,0.188480366944693,0.0430137688369732,TRUE
"K16898: ATP-dependent helicase/nuclease subunit A ",-0.310605861447055,0.0833804052887834,0.00116105195484683,TRUE
"K16923: energy-coupling factor transport system substrate-specific component",-0.584271169337589,0.142741367527448,0.000297054638616904,TRUE
"K16927: energy-coupling factor transport system substrate-specific component",-0.569749556876085,0.176816347773567,0.0058067666762686,TRUE
"K17103: CDP-diacylglycerol---serine O-phosphatidyltransferase ",-0.273021727899617,0.0675532268823988,0.000361533999137902,TRUE
"K17234: arabinosaccharide transport system substrate-binding protein",-1.06296505719515,0.168599704186443,7.82203058554239e-09,TRUE
"K17235: arabinosaccharide transport system permease protein",-0.904060219859595,0.16511713068677,6.57447178978302e-07,TRUE
"K17236: arabinosaccharide transport system permease protein",-1.07832111912955,0.167422836369834,3.51353719594981e-09,TRUE
"K17318: putative aldouronate transport system substrate-binding protein",-0.577359130500069,0.116021313917633,7.15051182277286e-06,TRUE
"K17319: putative aldouronate transport system permease protein",-0.641865533357986,0.0712694548845881,6.11388682625906e-17,TRUE
"K17320: putative aldouronate transport system permease protein",-0.441165474326359,0.0877565077941019,5.66777215109774e-06,TRUE
"K17722: dihydropyrimidine dehydrogenase (NAD+) subunit PreT ",-0.651541569812329,0.167959781243497,0.000662076854735358,TRUE
"K17723: dihydropyrimidine dehydrogenase (NAD+) subunit PreA ",-0.41445566588072,0.155117157197439,0.02558323783267,TRUE
"K17733: peptidoglycan LD-endopeptidase CwlK ",-0.402213106253434,0.151841244995185,0.0270057682625741,TRUE
"K17734: serine protease AprX ",-0.746383392165859,0.145409462072932,3.54018230644143e-06,TRUE
"K17758: ADP-dependent NAD(P)H-hydrate dehydratase ",-0.314492131666619,0.0551232904036828,2.03586980064325e-07,TRUE
"K17759: NAD(P)H-hydrate epimerase ",-0.302681422536501,0.0568405180750495,1.37675315491895e-06,TRUE
"K17828: dihydroorotate dehydrogenase (NAD+) catalytic subunit ",-0.157896150475308,0.0602583783558451,0.0288388746455641,TRUE
"K17899: D-ornithine 4,5-aminomutase subunit alpha ",-0.421707256984646,0.170918202812875,0.0412441458155682,TRUE
"K18014: 3-aminobutyryl-CoA ammonia-lyase ",-0.31404221202567,0.106049371766657,0.0119960318596886,TRUE
"K18118: succinyl-CoA:acetate CoA-transferase ",-0.3795746631226,0.15659119196089,0.045544163816955,TRUE
"K18349: two-component system, OmpR family, response regulator VanR",-0.686139433513521,0.0998090919813624,2.58562521314916e-10,TRUE
"K18369: alcohol dehydrogenase ",-0.33067231316205,0.135591426605795,0.0440418480179182,TRUE
"K18471: methylglyoxal reductase ",-0.488655610018072,0.137967374235977,0.00215245598029041,TRUE
"K18475: lysine-N-methylase ",-0.477111075816056,0.143250909026617,0.00420365204559319,TRUE
"K18581: unsaturated chondroitin disaccharide hydrolase ",-0.648657034721272,0.172329073891022,0.00101126229256113,TRUE
"K18640: plasmid segregation protein ParM",-0.477304570350422,0.0957478010458657,6.85734235450776e-06,TRUE
"K18672: diadenylate cyclase ",-0.325231026083835,0.113492718680643,0.0155294911040792,TRUE
"K18682: ribonucrease Y ",-0.2048035650737,0.0358901257200354,2.03207551384446e-07,TRUE
"K18707: threonylcarbamoyladenosine tRNA methylthiotransferase MtaB ",-0.277980420982856,0.0591933999567445,2.49427228254988e-05,TRUE
"K18785: beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase ",-0.307071394948481,0.0829745216710621,0.00126584519485541,TRUE
"K18889: ATP-binding cassette, subfamily B, multidrug efflux pump",-0.66642610585242,0.182745830783312,0.00152161406086444,TRUE
"K19090: CRISPR-associated protein Cas5t",-0.460337256111798,0.162051275818361,0.0165576726432215,TRUE
"K19138: CRISPR-associated protein Csm2",-0.932311226627468,0.162979881904383,1.8901131878474e-07,TRUE
"K19165: antitoxin Phd",-0.546825045595714,0.163538654611005,0.00403180982555299,TRUE
"K19167: protein AbiQ",-0.635840153079192,0.124436097034153,3.91530946239561e-06,TRUE
"K19221: cob(I)alamin adenosyltransferase ",-0.450594566763333,0.089174424175899,5.06490282614371e-06,TRUE
"K19271: chloramphenicol O-acetyltransferase type A ",-0.260459881662567,0.0806437604866793,0.00569310777262732,TRUE
"K19294: alginate O-acetyltransferase complex protein AlgI",-0.423825848207178,0.10155616301591,0.000217249687045195,TRUE
"K19302: undecaprenyl-diphosphatase ",-0.349086726077253,0.0350847428625855,1.50537661844451e-20,TRUE
"K19355: mannan endo-1,4-beta-mannosidase ",-0.593406188215483,0.209826304118158,0.0170825445683112,TRUE
"K19802: L-Ala-D/L-Glu epimerase ",-0.256800219232304,0.0880925701700883,0.0135512437047077,TRUE
"K20074: PPM family protein phosphatase ",-0.186740979940542,0.0614209555064897,0.00984609183071134,TRUE
"K20116: NO_NAME",-0.678872374838618,0.192109707086797,0.00221234454265306,TRUE
"K20117: NO_NAME",-0.657056187289871,0.192065803231383,0.00317739266534196,TRUE
"K20118: glucose PTS system EIICBA or EIICB component ",-0.657056187289871,0.192065803231383,0.00317739266534196,TRUE
"K20345: membrane fusion protein, peptide pheromone/bacteriocin exporter",-1.1277788412911,0.198998583850555,2.44668338839525e-07,TRUE
"K20444: O-antigen biosynthesis protein ",-0.561336490950104,0.120349274086984,2.89909392964691e-05,TRUE
"K20460: lantibiotic transport system permease protein",-0.586352524571628,0.0708976823565718,1.53961488647739e-14,TRUE
"K20480: HTH-type transcriptional regulator, quorum sensing regulator NprR",-0.732548731676418,0.135549051617067,9.53225645241775e-07,TRUE
"K20490: lantibiotic transport system ATP-binding protein",-0.537696399125192,0.123964025333207,0.000114734121033366,TRUE
"K20492: lantibiotic transport system permease protein",-0.659877643581818,0.0844759017288871,4.39433419328217e-13,TRUE
"K20534: polyisoprenyl-phosphate glycosyltransferase ",-0.574477668994419,0.124909551414392,3.83945767024253e-05,TRUE
"K21012: polysaccharide biosynthesis protein PelG",-0.576054833482755,0.198911451158251,0.014311678499151,TRUE
"K21030: D-ribitol-5-phosphate cytidylyltransferase ",-0.738674008254564,0.189300283818493,0.00060828173526015,TRUE
"K21071: ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase ",-0.453252626141913,0.0630677129320177,3.55105068526956e-11,TRUE
"K21140: ",-0.809817017927741,0.172308573702276,2.45635181710765e-05,TRUE
"K21399: 2-amino-4-ketopentanoate thiolase alpha subunit ",-0.446650604851272,0.166104623765058,0.0245422891729174,TRUE
"K21471: peptidoglycan DL-endopeptidase CwlO ",-0.310317447154406,0.0890970012355749,0.0025961010551244,TRUE
"K21472: peptidoglycan LD-endopeptidase LytH ",-0.944478810982794,0.151878290961257,1.28965420891523e-08,TRUE
"K21600: CsoR family transcriptional regulator, copper-sensing transcriptional repressor",-0.291149472356961,0.0574371144121394,4.7181054890699e-06,TRUE
"K21613: N-acetylcysteine deacetylase ",-0.766234580634618,0.159404098691488,1.55266977783783e-05,TRUE
"K21636: ribonucleoside-triphosphate reductase (formate) ",-0.194722475857597,0.0586803930159411,0.00437448438417459,TRUE
"K21903: ArsR family transcriptional regulator, lead/cadmium/zinc/bismuth-responsive transcriptional repressor",-0.169150589725356,0.0667587231338343,0.0352643608381171,TRUE
"K22132: tRNA threonylcarbamoyladenosine dehydratase",-0.332584927613643,0.0470382253024614,7.66386180199545e-11,TRUE
"K22278: peptidoglycan-N-acetylglucosamine deacetylase ",-0.435714523625265,0.0821966885703585,1.54311208152712e-06,TRUE
"K22293: GntR family transcriptional regulator, rspAB operon transcriptional repressor",-0.899212353662731,0.190302658198431,2.19779598735744e-05,TRUE
"K22477: N-acetylglutamate synthase ",-0.725052469228269,0.176786813584386,0.000288576634397326,TRUE
"K22605: 3alpha-hydroxycholanate dehydrogenase (NADP+) ",-0.350851148806039,0.13682242775873,0.0329714777458083,TRUE
"K22607: 3beta-hydroxycholanate 3-dehydrogenase (NADP+) ",-0.47627254585455,0.162464417561145,0.0130071066540467,TRUE
"K22927: cyclic-di-AMP phosphodiesterase ",-0.339764333611747,0.064415146323648,1.76814545257085e-06,TRUE
"UNGROUPED",-0.206464652807975,0.0493850530529241,0.00021158651329274,TRUE
"UNMAPPED",-0.124751266656097,0.0501084003031788,0.0391739532296526,TRUE
