"taxon","lfc_diagnosis2IBD","se_diagnosis2IBD","q_diagnosis2IBD","diff_diagnosis2IBD"
"K19709: acetate CoA-transferase ",0.790346887973995,0.241976534877638,0.0034116814597186,TRUE
"K19775: GntR family transcriptional regulator, hexuronate regulon transcriptional repressor",0.769661380122521,0.239966974173838,0.00389349123980645,TRUE
"K19776: GntR family transcriptional regulator, galactonate operon transcriptional repressor",0.775643346066217,0.260508806774197,0.00675343977149862,TRUE
"K19777: acid stress chaperone HdeA",0.795915661390388,0.249465127223634,0.00403138383439326,TRUE
"K19778: acid stress chaperone HdeB",0.849971835285687,0.264039893480966,0.00378238879683614,TRUE
"K19789: DNA repair protein RadD",0.572386095882251,0.239797708949978,0.0293796907495474,TRUE
"K19810: L-lysine 2,3-aminomutase ",0.853916780733154,0.234799866459096,0.00132845590485509,TRUE
"K20542: endoglucanase ",0.818508421129024,0.235404344873638,0.00209103043428721,TRUE
"K20862: FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase ",0.752361480493583,0.240276814043762,0.00469922915426531,TRUE
"K20881: 5'-nucleotidase ",0.86314876147802,0.251907948823814,0.00239000535408743,TRUE
"K21021: diguanylate cyclase ",0.684303115578172,0.225897245645239,0.00599226023722318,TRUE
"K21028: molybdopterin synthase sulfurtransferase ",0.634620223587484,0.217154751298506,0.00775627109308755,TRUE
"K21029: molybdopterin-synthase adenylyltransferase ",0.96896275023363,0.243125368708955,0.000412318618686127,TRUE
"K21086: c-di-GMP phosphodiesterase ",0.893935700390129,0.250685575347737,0.00164442056803744,TRUE
"K21087: flagellar brake protein",0.624016255811301,0.213451244626836,0.00775238386306824,TRUE
"K21090: c-di-GMP phosphodiesterase ",0.754482920540047,0.228769012375443,0.00320448930662245,TRUE
"K21470: L,D-transpeptidase YcbB",0.836083133411008,0.247159282104873,0.00264741268709204,TRUE
"K21498: antitoxin HigA-1",0.728506547524281,0.258669693574731,0.0100898818309411,TRUE
"K21602: IclR family transcriptional regulator, carbohydrate utilization repressor",0.861674908788747,0.253519805862454,0.00255101869935803,TRUE
"K21637: anti-adapter protein IraD",0.884481025042267,0.256564495175259,0.0022557196033575,TRUE
"K21645: LysR family transcriptional regulator, hypochlorite-specific transcription factor HypT",0.912001733510502,0.239503890429186,0.000778783051702936,TRUE
"K21695: protein AaeX",0.819037726073184,0.27876263596817,0.00745871439454526,TRUE
"K21698: LysR family transcriptional regulator, transcriptional activator for aaeXAB operon",0.869484216896218,0.246481237699745,0.00182773707036709,TRUE
"K21741: reactive chlorine resistance protein C",0.585619111292793,0.232795903222885,0.0214070032882631,TRUE
"K21742: LysR family transcriptional regulator, transcriptional activator for ttdABT operon",0.779972052138498,0.251108448198044,0.00498914402196041,TRUE
"K21906: AraC family transcriptional regulator, glutamate-dependent acid resistance regulator",0.95928846126674,0.254145978765032,0.000872160921622432,TRUE
"K21908: membrane protein HdeD",0.761984260370629,0.241927314524689,0.00447402930988838,TRUE
"K21948: 3-dehydrotetronate 4-kinase ",0.753536159858488,0.240728237094574,0.00470594768811257,TRUE
"K21964: Mat/Ecp fimbriae major subunit",0.67589263300215,0.241189799217072,0.0104530902312519,TRUE
"K21972: MerR family transcriptional regulator, repressor of blue light- and temperature-responsive genes",0.878767888169771,0.242260487186395,0.00136127510639385,TRUE
"K21973: blue light- and temperature-responsive anti-repressor",0.71271141293709,0.234707083783414,0.00587436623647466,TRUE
"K21990: formate-nitrite transporter family protein",0.713991873269851,0.235301041391234,0.0059108784512912,TRUE
"K22041: TetR/AcrR family transcriptional regulator, copper-responsive repressor",0.754298722066493,0.242674900496565,0.00497119537656785,TRUE
"K22110: oligogalacturonate-specific porin family protein",0.854489621605851,0.24422553304611,0.00198665029989121,TRUE
"K22111: 9-O-acetyl-N-acetylneuraminic acid deacetylase",0.697908085835082,0.24424840396066,0.00911909762487412,TRUE
"K22131: 2-dehydrotetronate isomerase ",0.63852240696344,0.222113444985608,0.00876803427994656,TRUE
"K22597: glucosylglycerate phosphorylase ",0.769536626305391,0.238321687853725,0.0037165710948693,TRUE
"K22650: luxR family transcriptional regulator, regulator of transport and utilization of aryl beta-glucosides",0.753550461472436,0.240808876991636,0.00471722110577644,TRUE
"K22719: murein hydrolase activator",0.807182338515692,0.23823016752208,0.00262310200275866,TRUE
"K23007: L-galactonate 5-dehydrogenase ",0.809214992682326,0.242032188324894,0.00289112644920374,TRUE
"K23016: MFS transporter, ACS family, L-galactonate transporter",0.49953739357422,0.213556858085979,0.0329122688652915,TRUE
